dpto;dpto_desc;distrito;dist_desc;area_1;barloc;barlo_desc;viv_2014;div_post;zona;cod_post;obs;cod_bar
7;ITAPÚA;13;GENERAL DELGADO;6;170;KA'A;21;5;;71305;;713170
7;ITAPÚA;13;GENERAL DELGADO;6;190;SAN DIONISIO;358;5;;71305;;713190
7;ITAPÚA;13;GENERAL DELGADO;6;250;PASO LAUREL;164;4;;71304;;713250
7;ITAPÚA;13;GENERAL DELGADO;6;240;SANTA ROSA;43;4;;71304;;713240
7;ITAPÚA;13;GENERAL DELGADO;6;290;PUESTA DEL SOL;33;3;;71303;;713290
7;ITAPÚA;13;GENERAL DELGADO;6;210;SAN JOSÉ;33;3;;71303;;713210
7;ITAPÚA;13;GENERAL DELGADO;6;280;SAN ANTONIO;40;2;;71302;;713280
7;ITAPÚA;13;GENERAL DELGADO;6;220;HUGUA GUASU;96;3;;71303;;713220
7;ITAPÚA;13;GENERAL DELGADO;6;120;SAN PEDRITO;118;2;;71302;;713120
7;ITAPÚA;13;GENERAL DELGADO;6;230;SAN BLAS;91;3;;71303;;713230
7;ITAPÚA;13;GENERAL DELGADO;6;300;TAVA'I;60;4;;71304;;713300
7;ITAPÚA;13;GENERAL DELGADO;6;270;POSTA KUE;57;2;;71302;;713270
7;ITAPÚA;13;GENERAL DELGADO;6;160;SAN ISIDRO;137;2;;71302;;713160
7;ITAPÚA;13;GENERAL DELGADO;6;200;SANTA LIBRADA;67;3;;71303;;713200
7;ITAPÚA;14;HOHENAU;1;15;PRADERA ALTA;17;3;;71403;;714015
7;ITAPÚA;14;HOHENAU;1;10;ALTO JARDÍN;324;3;;71403;;714010
7;ITAPÚA;14;HOHENAU;1;9;EL MIRADOR;101;1;;71401;;714009
7;ITAPÚA;14;HOHENAU;1;6;ARMONIA;333;2;;71402;;714006
7;ITAPÚA;14;HOHENAU;1;3;PARQUE;304;2;;71402;;714003
7;ITAPÚA;14;HOHENAU;1;2;UNIVERSITARIO;52;2;;71402;;714002
7;ITAPÚA;14;HOHENAU;1;7;COLINAS DEL SUR;314;2;;71402;;714007
7;ITAPÚA;14;HOHENAU;1;11;LOS COLONOS;23;1;;71401;;714011
7;ITAPÚA;14;HOHENAU;1;5;SAN ROQUE;82;3;;71403;;714005
7;ITAPÚA;14;HOHENAU;1;4;LUIS ALBERTO DEL PARANÁ;270;2;;71402;;714004
7;ITAPÚA;14;HOHENAU;1;16;OBRERO;273;3;;71403;;714016
7;ITAPÚA;14;HOHENAU;1;17;SANTA CECILIA;53;3;;71403;;714017
7;ITAPÚA;14;HOHENAU;1;8;CENTRO;616;1;;71401;;714008
7;ITAPÚA;14;HOHENAU;1;13;CERRO CORÁ;88;1;;71401;;714013
7;ITAPÚA;14;HOHENAU;1;12;LOS PIONEROS;8;1;;71401;;714012
7;ITAPÚA;14;HOHENAU;1;14;SAN BLAS;96;1;;71401;;714014
7;ITAPÚA;14;HOHENAU;1;18;SAN JOSÉ;173;3;;71403;;714018
7;ITAPÚA;14;HOHENAU;6;190;SANTA ROSA;19;6;;71406;;714190
7;ITAPÚA;14;HOHENAU;6;150;HOHENAU 2;48;6;;71406;;714150
7;ITAPÚA;14;HOHENAU;6;260;SANTA MARÍA;24;4;;71404;;714260
7;ITAPÚA;14;HOHENAU;6;130;HOHENAU 3;193;5;;71405;;714130
7;ITAPÚA;14;HOHENAU;6;170;SAN JOSÉ;14;6;;71406;;714170
7;ITAPÚA;14;HOHENAU;6;100;HOHENAU 5;228;4;;71404;;714100
7;ITAPÚA;14;HOHENAU;6;270;ITAPESÝI;42;4;;71404;;714270
7;ITAPÚA;14;HOHENAU;6;110;HOHENAU 4;192;5;;71405;;714110
7;ITAPÚA;14;HOHENAU;6;160;HOHENAU 1;99;6;;71406;;714160
7;ITAPÚA;14;HOHENAU;6;220;SAN MIGUEL;2;6;;71406;;714220
7;ITAPÚA;15;JESÚS;1;7;SAN MIGUEL;189;1;;71501;;715007
7;ITAPÚA;15;JESÚS;1;1;SAN ISIDRO;91;1;;71501;;715001
7;ITAPÚA;15;JESÚS;1;2;SAN RAMÓN;134;1;;71501;;715002
7;ITAPÚA;15;JESÚS;1;6;CENTRO;51;1;;71501;;715006
7;ITAPÚA;15;JESÚS;1;3;INMACULADA;370;1;;71501;;715003
7;ITAPÚA;15;JESÚS;1;5;SAN JUAN;54;1;;71501;;715005
7;ITAPÚA;15;JESÚS;1;4;SANTA LIBRADA;26;1;;71501;;715004
7;ITAPÚA;15;JESÚS;6;140;COLONIA GUARANI;87;4;;71504;;715140
7;ITAPÚA;15;JESÚS;6;160;CAMBAY;26;3;;71503;;715160
7;ITAPÚA;15;JESÚS;6;150;SANTA TERESA;50;2;;71502;;715150
7;ITAPÚA;15;JESÚS;6;190;SAN ANTONIO;33;3;;71503;;715190
7;ITAPÚA;15;JESÚS;6;120;CAAGUAZU;100;3;;71503;;715120
7;ITAPÚA;15;JESÚS;6;130;KARUMBEY;145;2;;71502;;715130
7;ITAPÚA;15;JESÚS;6;180;SAN MIGUEL;23;3;;71503;;715180
7;ITAPÚA;15;JESÚS;6;110;SAN ROQUE;64;3;;71503;;715110
7;ITAPÚA;15;JESÚS;6;200;SAN JUAN;37;4;;71504;;715200
7;ITAPÚA;15;JESÚS;6;210;8 DE DICIEMBRE;94;4;;71504;;715210
7;ITAPÚA;15;JESÚS;6;170;COM INDIG KAMBAY;19;4;;71504;;715170
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;1;1;CENTRO;97;1;;71601;;716001
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;180;MBOKA PIRAY;41;2;;71602;;716180
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;210;CAÑADITA;34;4;;71604;;716210
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;200;COLONIA CAPITÁN LEGUIZAMÓN;83;4;;71604;;716200
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;190;POTRERO YAPEPO;212;4;;71604;;716190
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;140;CAÑADA TEBICUARY;49;3;;71603;;716140
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;220;CAÑADA SAN RAMÓN;60;4;;71604;;716220
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;120;LOMA HOVY;116;3;;71603;;716120
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;150;SAN SOLANO MI;66;3;;71603;;716150
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;100;GAONA KUE;130;3;;71603;;716100
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;160;CAMPO FLORIDO;213;2;;71602;;716160
7;ITAPÚA;16;JOSÉ LEANDRO OVIEDO;6;130;SALITRE KUE;61;2;;71602;;716130
7;ITAPÚA;17;OBLIGADO;1;17;SAN JUAN;76;1;;71701;;717017
7;ITAPÚA;17;OBLIGADO;1;16;KO'EJU;94;1;;71701;;717016
7;ITAPÚA;17;OBLIGADO;1;15;PAISAJES DEL SUR;84;1;;71701;;717015
7;ITAPÚA;17;OBLIGADO;1;14;UNIVERSITARIO;43;1;;71701;;717014
7;ITAPÚA;17;OBLIGADO;1;13;ASENT. MILAGROS 2;28;1;;71701;;717013
7;ITAPÚA;17;OBLIGADO;1;12;SAN BLAS;204;2;;71702;;717012
7;ITAPÚA;17;OBLIGADO;1;11;CENTRO;870;2;;71702;;717011
7;ITAPÚA;17;OBLIGADO;1;2;CRISTO REY;81;1;;71701;;717002
7;ITAPÚA;17;OBLIGADO;1;3;IDROSA;87;1;;71701;;717003
7;ITAPÚA;17;OBLIGADO;1;1;PANAMBI;248;1;;71701;;717001
7;ITAPÚA;17;OBLIGADO;1;4;MARÍA AUXILIADORA;126;1;;71701;;717004
7;ITAPÚA;17;OBLIGADO;1;5;SANTA RITA;185;3;;71703;;717005
7;ITAPÚA;17;OBLIGADO;1;6;LA VICTORIA;181;3;;71703;;717006
7;ITAPÚA;17;OBLIGADO;1;7;ASENT. MILAGROS 1;108;3;;71703;;717007
7;ITAPÚA;17;OBLIGADO;1;8;BERNARDINO CABALLERO;32;3;;71703;;717008
7;ITAPÚA;17;OBLIGADO;1;9;EL PORTAL;93;3;;71703;;717009
7;ITAPÚA;17;OBLIGADO;1;10;VILLA GRACIELA;61;3;;71703;;717010
7;ITAPÚA;17;OBLIGADO;6;180;COLONIA 8 DE DICIEMBRE;91;5;;71705;;717180
7;ITAPÚA;17;OBLIGADO;6;160;COLONIA MORENA'I;73;4;;71704;;717160
7;ITAPÚA;17;OBLIGADO;6;150;COLONIA PALMITO;81;5;;71705;;717150
7;ITAPÚA;17;OBLIGADO;6;170;ASENT. PALMITO;20;5;;71705;;717170
7;ITAPÚA;17;OBLIGADO;6;190;ASENT. SAN ROQUE;28;5;;71705;;717190
7;ITAPÚA;17;OBLIGADO;6;130;COLONIA PASTOREO;32;5;;71705;;717130
7;ITAPÚA;17;OBLIGADO;6;210;COLONIA CANTERA;142;5;;71705;;717210
7;ITAPÚA;17;OBLIGADO;6;220;ASENT. 20 DE JUNIO;129;6;;71706;;717220
7;ITAPÚA;17;OBLIGADO;6;140;COLONIA LAPACHAL;126;6;;71706;;717140
7;ITAPÚA;17;OBLIGADO;6;100;COLONIA OBLIGADO KILÓMETRO 17;198;4;;71704;;717100
7;ITAPÚA;17;OBLIGADO;6;230;COLONIA POROMOCO;76;6;;71706;;717230
7;ITAPÚA;17;OBLIGADO;6;240;COLONIA  ARROYO GUASU;79;7;;71707;;717240
7;ITAPÚA;17;OBLIGADO;6;250;COLONIA CAMPO ÁNGELES;218;7;;71707;;717250
7;ITAPÚA;17;OBLIGADO;6;260;COLONIA OBLIGADO;399;8;;71708;;717260
7;ITAPÚA;17;OBLIGADO;6;200;COM INDIG PASTOREO;38;5;;71705;;717200
7;ITAPÚA;17;OBLIGADO;6;270;COM INDIG LOMA HOVY;14;8;;71708;;717270
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;1;2;REPUBLICANO;424;2;;71802;;718002
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;1;3;8 DE DICIEMBRE;309;2;;71802;;718003
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;1;1;UNIVERSITARIO;393;1;;71801;;718001
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;1;4;DEFENSORES DEL CHACO;323;1;;71801;;718004
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;240;CAPITÁN URBINA;118;7;;71807;;718240
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;180;5TA LINEA;88;7;;71807;;718180
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;170;PAREJHA;181;9;;71809;;718170
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;300;YACUY GUASU;81;10;;71810;;718300
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;310;YACUY MINI;125;4;;71804;;718310
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;210;PAREJHA 1RA LINEA;305;8;;71808;;718210
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;260;REPATRIACIÓN  1RA LINEA;154;4;;71804;;718260
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;150;SAN MIGUEL DEL NORTE;54;3;;71803;;718150
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;220;KILÓMETRO 24;37;3;;71803;;718220
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;270;REPATRIACIÓN 3RA LINEA;175;5;;71805;;718270
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;290;SANTO DOMINGO;197;5;;71805;;718290
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;100;1RA LINEA;280;6;;71806;;718100
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;280;SANTA LIBRADA 4TA LINEA;57;7;;71807;;718280
7;ITAPÚA;18;MAYOR JULIO DIONISIO OTAÑO;6;250;COM INDIG TEKOHA PORA;16;10;;71810;;718250
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;1;KA'AGUY RORY;74;1;;71901;;719001
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;8;AGUAPEY;64;1;;71901;;719008
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;4;CAACUPÉ;70;1;;71901;;719004
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;5;VILLA PERMANENTE;195;1;;71901;;719005
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;3;CENTRO;148;1;;71901;;719003
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;2;SAN MIGUEL;72;1;;71901;;719002
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;6;SAN FRANCISCO;57;1;;71901;;719006
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;7;RIBERAS DEL PARANÁ;99;1;;71901;;719007
7;ITAPÚA;19;SAN COSME Y DAMIÁN;1;9;SANTA LIBRADA;45;1;;71901;;719009
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;200;TAMBURA;53;4;;71904;;719200
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;270;SANTA MARÍA;8;4;;71904;;719270
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;230;ATINGUY;238;5;;71905;;719230
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;140;CAMBYRETA;76;2;;71902;;719140
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;130;POTRERO CARDOZO;25;2;;71902;;719130
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;160;ÑUA U POTRERO;32;2;;71902;;719160
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;260;SAN LORENZO;294;3;;71903;;719260
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;210;PIRITY;63;3;;71903;;719210
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;170;SAN MAURICIO;25;2;;71902;;719170
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;240;TIBURCIO BOGADO;143;3;;71903;;719240
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;250;SAN COSME;264;2;;71902;;719250
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;220;LOMAS VALENTÍNAS;273;4;;71904;;719220
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;280;ISLA YACYRETA;130;6;;71906;;719280
7;ITAPÚA;19;SAN COSME Y DAMIÁN;6;150;COM INDIG PINDO;29;2;;71902;;719150
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;7;SANTA CATALINA;267;1;;72001;;720007
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;2;SAN JOSÉ;199;1;;72001;;720002
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;6;CENTRAL;132;2;;72002;;720006
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;3;SAN ANTONIO;148;2;;72002;;720003
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;5;SANTA ROSA;269;2;;72002;;720005
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;4;SAN MIGUEL;202;2;;72002;;720004
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;8;FÁTIMA;242;2;;72002;;720008
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;1;1;SAN FRANCISCO;339;1;;72001;;720001
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;880;CAPITÁN LEGUIZAMÓN;63;3;;72003;;720880
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;240;SAN SOLANO;160;3;;72003;;720240
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;260;MBOKAJA;61;4;;72004;;720260
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;280;SANTA BRÍGIDA;128;14;;72014;;720280
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;270;SAN JUAN PO'I;34;4;;72004;;720270
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;160;COSTA RUÍZ;91;15;;72015;;720160
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;830;ARROYO ITA;30;15;;72015;;720830
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;780;ERATY;35;15;;72015;;720780
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;190;IBARRA KUE;108;15;;72015;;720190
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;180;POTRERO DUARTE;27;15;;72015;;720180
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;250;SAN JOSÉ PICADA;87;16;;72016;;720250
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;720;PARIRI;44;16;;72016;;720720
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;210;TARUMA;97;16;;72016;;720210
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;390;GUASU YGUA;234;16;;72016;;720390
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;410;ÑU PYAHU;157;17;;72017;;720410
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;750;POTRERITO 2;116;17;;72017;;720750
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;740;ARROYO FRAZADA;45;17;;72017;;720740
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;510;MISIONES;64;13;;72013;;720510
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;450;SANTO DOMINGO;182;13;;72013;;720450
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;440;SAN ROQUE 2;117;13;;72013;;720440
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;300;PUNTA RATY;88;5;;72005;;720300
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;310;CARAGUATAY;169;5;;72005;;720310
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;460;KARAGUATA;67;11;;72011;;720460
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;970;LAS MERCEDES;62;11;;72011;;720970
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;480;SANTA CRUZ;117;11;;72011;;720480
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;470;RINCÓN DE LUNA;33;11;;72011;;720470
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;930;CARIÑO;48;11;;72011;;720930
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;320;PASITO;18;6;;72006;;720320
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;290;SAN VICENTE;69;5;;72005;;720290
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;330;COLONIAS UNIDAS;67;5;;72005;;720330
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;340;MBURUKUJA;53;6;;72006;;720340
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;920;ASENT. NUEVA ESPERANZA;93;6;;72006;;720920
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;910;SAN AGUSTÍN;124;6;;72006;;720910
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;900;ASENT. JAGUA KUA;60;9;;72009;;720900
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;640;JAGUA KUA;61;9;;72009;;720640
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;600;PUENTE KUE;35;10;;72010;;720600
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;590;SAN LORENZO;36;6;;72006;;720590
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;570;SAN ISIDRO;42;10;;72010;;720570
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;540;TIMBO'I;74;10;;72010;;720540
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;890;TACUARA;124;12;;72012;;720890
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;550;SAN RAFAEL;34;10;;72010;;720550
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;560;MONTEGRANDE;141;10;;72010;;720560
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;650;MBYJA KO´E;203;9;;72009;;720650
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;850;ASENT. 15 DE MAYO;40;9;;72009;;720850
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;680;POTRERO BENÍTEZ;125;8;;72008;;720680
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;820;SAN ROQUE 1;33;8;;72008;;720820
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;630;FLEITAS KUE;104;7;;72007;;720630
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;620;PIRITY;25;7;;72007;;720620
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;140;SAN ANTONIO MI;181;5;;72005;;720140
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;770;YABEBYRY;94;6;;72006;;720770
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;760;ITA ANGU'A;12;6;;72006;;720760
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;855;ASENT. SAN ROQUE;33;9;;72009;;720855
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;635;ASENT. SAN RAMÓN;68;9;;72009;;720635
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;860;ASENT. KUARAHY RESE;51;8;;72008;;720860
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;675;ASENT. 8 DE DICIEMBRE;75;8;;72008;;720675
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;685;ASENT. KO'E PYAHU;24;8;;72008;;720685
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;790;ASENT. 12 DE JULIO - MBOPIKUE;83;7;;72007;;720790
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;800;SAN NICOLÁS;30;7;;72007;;720800
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;915;ASENT. TAVA PORA;58;6;;72006;;720915
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;925;ASENT. SAN VALENTÍN;12;6;;72006;;720925
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;200;SAN CAYETANO;30;15;;72015;;720200
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;950;POTRERO ÑEMBOTY;26;14;;72014;;720950
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;980;CAAZAPAMI;17;14;;72014;;720980
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;700;SAN JOSÉ POTRERO;50;14;;72014;;720700
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;710;SAN JUAN GUASU;54;14;;72014;;720710
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;990;YSYPOJU;24;14;;72014;;720990
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;430;SANTIAGO KUE;73;13;;72013;;720430
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;500;KURUPIKA'Y;149;11;;72011;;720500
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;230;DESGRACIA KUE;47;4;;72004;;720230
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;940;BOGADO KUE;15;7;;72007;;720940
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;670;MBATOVI;9;8;;72008;;720670
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;520;PINDOYU;231;12;;72012;;720520
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;625;ASENT. PAZ Y PROGRESO;13;8;;72008;;720625
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;120;POTRERITO;193;3;;72003;;720120
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;100;PIKY;108;3;;72003;;720100
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;690;POTRERO YVATE;329;4;;72004;;720690
7;ITAPÚA;20;SAN PEDRO DEL PARANÁ;6;840;VILLA ADELA;39;4;;72004;;720840
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;1;1;URBANO;233;1;;72101;;721001
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;140;SAN RAFAEL PORVENIR 2DA LINEA;187;9;;72109;;721140
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;150;SAN RAFAEL PORVENIR 1RA LINEA;75;9;;72109;;721150
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;170;COLONIA SAN RAFAEL;57;9;;72109;;721170
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;310;TEMBEY POTY;95;8;;72108;;721310
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;320;FÁTIMA;46;8;;72108;;721320
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;3;305;SAN RAFAEL SUB - URBANO;219;12;;72112;;721305
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;300;SAN RAFAEL I;128;8;;72108;;721300
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;350;LA PAZ;94;11;;72111;;721350
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;360;SAN GABRIEL;39;12;;72112;;721360
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;330;OBRERO;25;8;;72108;;721330
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;370;PORVENIR 3 DE MAYO;33;9;;72109;;721370
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;380;SAN ISIDRO;49;11;;72111;;721380
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;390;SAN PEDRO;75;11;;72111;;721390
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;400;3 DE FEBRERO;122;14;;72114;;721400
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;110;ALBORADA;270;14;;72114;;721110
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;410;SAN MARCOS;100;13;;72113;;721410
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;420;SAN JUAN;55;14;;72114;;721420
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;430;BARRIO UNIDO;44;14;;72114;;721430
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;440;SAN MIGUEL;51;13;;72113;;721440
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;100;APE AIME;401;13;;72113;;721100
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;450;SAN BLAS;48;14;;72114;;721450
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;460;ASENT. SAN JOSÉ;47;12;;72112;;721460
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;130;YANQUI KUE;143;10;;72110;;721130
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;470;3ER ASENT. COLONIA LIBERTAD;163;10;;72110;;721470
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;480;2DO ASENT. COLONIA LIBERTAD;176;10;;72110;;721480
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;490;4TO ASENT. COLONIA LIBERTAD;43;11;;72111;;721490
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;500;1ER ASENT. COLONIA LIBERTAD;13;11;;72111;;721500
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;510;COLONIA LIBERTAD;137;11;;72111;;721510
7;ITAPÚA;21;SAN RAFAEL DEL PARANÁ;6;160;8 DE DICIEMBRE;126;12;;72112;;721160
